trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,stop_headsign,pickup_type,drop_off_type,timepoint
318766:428224:428696,20:18:00,20:18:00,1197,10,1895,,0,0,0
318766:428224:428696,20:19:00,20:19:00,1198,11,2164,,0,0,0
318766:428224:428696,20:19:00,20:19:00,1200,12,2419,,0,0,0
318766:428224:428696,20:20:00,20:20:00,1201,13,2671,,0,0,0
318766:428224:428696,20:22:00,20:22:00,1000,14,2970,,0,0,1
318766:428224:428696,20:22:00,20:22:00,1002,15,3284,,0,0,0
318766:428224:428696,20:23:00,20:23:00,1003,16,3542,,0,0,0
318766:428224:428696,20:24:00,20:24:00,1004,17,4041,,0,0,0
318766:428224:428696,20:26:00,20:26:00,1005,18,4354,,0,0,1
318766:428224:428696,20:27:00,20:27:00,1007,19,4950,,0,0,0
318766:428224:428696,20:28:00,20:28:00,1008,20,5214,,0,0,0
318766:428224:428696,20:28:00,20:28:00,1009,21,5316,,0,0,0
318766:428224:428696,20:28:00,20:28:00,1010,22,5556,,0,0,0
318766:428224:428696,20:30:00,20:30:00,1011,23,5737,,0,0,1
318766:428224:428696,20:30:00,20:30:00,1012,24,6032,,0,0,0
318766:428224:428696,20:30:00,20:30:00,1013,25,6151,,0,0,0
318766:428224:428696,20:31:00,20:31:00,1014,26,6394,,0,0,0
318766:428224:428696,20:31:00,20:31:00,1015,27,6584,,0,0,0
318766:428224:428696,20:32:00,20:32:00,1831,28,6816,,0,0,0
318766:428224:428696,20:32:00,20:32:00,1828,29,7010,,0,0,0
318766:428224:428696,20:35:00,20:35:00,1019,30,7654,,0,0,1
322017:428226:428728,13:49:00,13:49:00,1150,1,0,,0,0,1
322017:428226:428728,13:49:00,13:49:00,1152,2,379,,0,0,0
322017:428226:428728,13:50:00,13:50:00,1153,3,705,,0,0,0
322017:428226:428728,13:50:00,13:50:00,1154,4,904,,0,0,0
322017:428226:428728,13:50:00,13:50:00,1155,5,1135,,0,0,0
322017:428226:428728,13:51:00,13:51:00,1157,6,1397,,0,0,0
322017:428226:428728,13:51:00,13:51:00,1158,7,1558,,0,0,0
322017:428226:428728,13:52:00,13:52:00,1159,8,1770,,0,0,0
322017:428226:428728,13:52:00,13:52:00,1160,9,2049,,0,0,0
322017:428226:428728,13:52:00,13:52:00,1161,10,2204,,0,0,0
322017:428226:428728,13:53:00,13:53:00,1162,11,2387,,0,0,0
322017:428226:428728,13:53:00,13:53:00,1163,12,2597,,0,0,0
322017:428226:428728,13:53:00,13:53:00,1165,13,2793,,0,0,0
322017:428226:428728,13:54:00,13:54:00,1166,14,2962,,0,0,0
322017:428226:428728,13:54:00,13:54:00,1167,15,3098,,0,0,0
322017:428226:428728,13:54:00,13:54:00,1168,16,3272,,0,0,0
322017:428226:428728,13:54:00,13:54:00,1169,17,3396,,0,0,0
322017:428226:428728,13:55:00,13:55:00,1170,18,3534,,0,0,0
322017:428226:428728,13:55:00,13:55:00,1171,19,3820,,0,0,0
322017:428226:428728,13:56:00,13:56:00,1172,20,4479,,0,0,0
322017:428226:428728,13:57:00,13:57:00,1173,21,4616,,0,0,0
322017:428226:428728,13:57:00,13:57:00,1174,22,4772,,0,0,0
322017:428226:428728,13:57:00,13:57:00,1863,23,5045,,0,0,0
322017:428226:428728,13:58:00,13:58:00,1128,24,5323,,0,0,0
322017:428226:428728,13:58:00,13:58:00,1130,25,5662,,0,0,0
322017:428226:428728,13:59:00,13:59:00,1131,26,5993,,0,0,0
322017:428226:428728,13:59:00,13:59:00,1132,27,6244,,0,0,0
322017:428226:428728,14:02:00,14:02:00,1133,28,6337,,0,0,1
322017:428226:428728,14:02:00,14:02:00,1345,29,6665,,0,0,0
322017:428226:428728,14:04:00,14:04:00,1180,30,7237,,0,0,0
322017:428226:428728,14:04:00,14:04:00,1181,31,7399,,0,0,0
322017:428226:428728,14:05:00,14:05:00,1182,32,7632,,0,0,0
322017:428226:428728,14:05:00,14:05:00,1183,33,7863,,0,0,0
322017:428226:428728,14:06:00,14:06:00,1184,34,8007,,0,0,0
322017:428226:428728,14:06:00,14:06:00,1185,35,8206,,0,0,0
322017:428226:428728,14:07:00,14:07:00,1186,36,8446,,0,0,0
322017:428226:428728,14:07:00,14:07:00,1187,37,8713,,0,0,0
322017:428226:428728,14:10:00,14:10:00,1121,38,9099,,0,0,1
319485:428227:429020,20:30:00,20:30:00,1121,1,0,,0,0,1
319485:428227:429020,20:30:00,20:30:00,1202,2,372,,0,0,0
319485:428227:429020,20:31:00,20:31:00,1463,3,873,,0,0,0
319485:428227:429020,20:32:00,20:32:00,1464,4,1123,,0,0,0
319485:428227:429020,20:33:00,20:33:00,1465,5,1436,,0,0,0
319485:428227:429020,20:33:00,20:33:00,1466,6,1792,,0,0,0
319485:428227:429020,20:34:00,20:34:00,1467,7,1885,,0,0,0
319485:428227:429020,20:34:00,20:34:00,1468,8,2097,,0,0,0
319485:428227:429020,20:35:00,20:35:00,1469,9,2402,,0,0,0
319485:428227:429020,20:37:00,20:37:00,1470,10,2678,,0,0,1
319485:428227:429020,20:37:00,20:37:00,1471,11,2885,,0,0,0
319485:428227:429020,20:38:00,20:38:00,1472,12,3300,,0,0,0
319485:428227:429020,20:38:00,20:38:00,1473,13,3587,,0,0,0
319485:428227:429020,20:40:00,20:40:00,1474,14,3974,,0,0,1
319485:428227:429020,20:40:00,20:40:00,1475,15,4183,,0,0,0
319485:428227:429020,20:41:00,20:41:00,1476,16,4660,,0,0,0
319485:428227:429020,20:41:00,20:41:00,1853,17,4989,,0,0,0
319485:428227:429020,20:42:00,20:42:00,1478,18,5310,,0,0,0
319485:428227:429020,20:43:00,20:43:00,1480,19,5871,,0,0,0
319485:428227:429020,20:43:00,20:43:00,1481,20,6223,,0,0,0
319485:428227:429020,20:44:00,20:44:00,1482,21,6909,,0,0,0
319485:428227:429020,20:47:00,20:47:00,1292,22,7658,,0,0,1
319485:428227:429020,20:48:00,20:48:00,1293,23,8413,,0,0,0
319485:428227:429020,20:50:00,20:50:00,1222,24,9045,,0,0,1
319197:428228:428727,16:15:00,16:15:00,1121,1,0,,0,0,1
319197:428228:428727,16:16:00,16:16:00,1189,2,385,,0,0,0
319197:428228:428727,16:16:00,16:16:00,1190,3,576,,0,0,0
319197:428228:428727,16:17:00,16:17:00,1439,4,818,,0,0,0
319197:428228:428727,16:18:00,16:18:00,1206,5,1106,,0,0,0
319197:428228:428727,16:18:00,16:18:00,1194,6,1307,,0,0,0
319197:428228:428727,16:19:00,16:19:00,1195,7,1500,,0,0,0
319197:428228:428727,16:21:00,16:21:00,1207,8,1762,,0,0,1
319197:428228:428727,16:21:00,16:21:00,1208,9,2019,,0,0,0
319197:428228:428727,16:21:00,16:21:00,1209,10,2183,,0,0,0
319197:428228:428727,16:22:00,16:22:00,1864,11,2584,,0,0,0
319197:428228:428727,16:23:00,16:23:00,1865,12,2809,,0,0,0
319197:428228:428727,16:24:00,16:24:00,1866,13,3223,,0,0,0
319197:428228:428727,16:24:00,16:24:00,1220,14,3535,,0,0,0
319197:428228:428727,16:28:00,16:31:00,1222,15,4415,,0,0,1
319197:428228:428727,16:31:00,16:31:00,1223,16,4560,,0,0,0
319197:428228:428727,16:32:00,16:32:00,1224,17,5060,,0,0,0
319197:428228:428727,16:33:00,16:33:00,1867,18,5420,,0,0,0
319197:428228:428727,16:34:00,16:34:00,1226,19,5782,,0,0,0
319197:428228:428727,16:35:00,16:35:00,1227,20,6237,,0,0,0
319197:428228:428727,16:36:00,16:36:00,1228,21,6839,,0,0,0
319197:428228:428727,16:37:00,16:37:00,1229,22,7184,,0,0,0
319197:428228:428727,16:38:00,16:38:00,1230,23,7675,,0,0,0
319197:428228:428727,16:41:00,16:41:00,1231,24,8285,,0,0,1
318601:428229:428678,10:09:00,10:09:00,1390,1,0,,0,0,1
318601:428229:428678,10:09:00,10:09:00,1391,2,206,,0,0,0
318601:428229:428678,10:09:00,10:09:00,1392,3,442,,0,0,0
318601:428229:428678,10:10:00,10:10:00,1393,4,1025,,0,0,0
318601:428229:428678,10:10:00,10:10:00,1394,5,1248,,0,0,0
318601:428229:428678,10:11:00,10:11:00,1396,6,1665,,0,0,0
318601:428229:428678,10:11:00,10:11:00,1397,7,1889,,0,0,0
318601:428229:428678,10:12:00,10:12:00,1398,8,2197,,0,0,0
318601:428229:428678,10:12:00,10:12:00,1399,9,2340,,0,0,0
318601:428229:428678,10:12:00,10:12:00,1400,10,2588,,0,0,0
318601:428229:428678,10:13:00,10:13:00,1401,11,2915,,0,0,0
318601:428229:428678,10:13:00,10:13:00,1402,12,3244,,0,0,0
318601:428229:428678,10:14:00,10:14:00,1422,13,3783,,0,0,0
318601:428229:428678,10:16:00,10:16:00,1423,14,4032,,0,0,1
318601:428229:428678,10:17:00,10:17:00,1425,15,4593,,0,0,0
318601:428229:428678,10:18:00,10:18:00,1426,16,4743,,0,0,1
318601:428229:428678,10:18:00,10:18:00,1428,17,5034,,0,0,0
318601:428229:428678,10:18:00,10:18:00,1429,18,5192,,0,0,0
318601:428229:428678,10:19:00,10:19:00,1430,19,5387,,0,0,0
318601:428229:428678,10:19:00,10:19:00,1431,20,5698,,0,0,0
318601:428229:428678,10:19:00,10:19:00,1432,21,5835,,0,0,0
318601:428229:428678,10:20:00,10:20:00,1433,22,5959,,0,0,0
318601:428229:428678,10:20:00,10:20:00,1434,23,6139,,0,0,0
318601:428229:428678,10:21:00,10:21:00,1435,24,6388,,0,0,0
318601:428229:428678,10:21:00,10:21:00,1436,25,6629,,0,0,0
318601:428229:428678,10:22:00,10:22:00,1437,26,6944,,0,0,0
318601:428229:428678,10:22:00,10:22:00,1438,27,7267,,0,0,0
318601:428229:428678,10:23:00,10:23:00,1818,28,7678,,0,0,0
318601:428229:428678,10:25:00,10:25:00,1121,29,8009,,0,0,1
319552:428230:430191,08:30:00,08:30:00,1121,1,0,,0,0,1
319552:428230:430191,08:30:00,08:30:00,1189,2,385,,0,0,0
319552:428230:430191,08:31:00,08:31:00,1190,3,576,,0,0,0
319552:428230:430191,08:31:00,08:31:00,1191,4,703,,0,0,0
319552:428230:430191,08:32:00,08:32:00,1192,5,849,,0,0,0
319552:428230:430191,08:32:00,08:32:00,1193,6,1094,,0,0,0
319552:428230:430191,08:33:00,08:33:00,1194,7,1241,,0,0,0
319552:428230:430191,08:33:00,08:33:00,1195,8,1434,,0,0,0
319552:428230:430191,08:34:00,08:34:00,1196,9,1704,,0,0,0
319552:428230:430191,08:34:00,08:34:00,1197,10,1895,,0,0,0
319552:428230:430191,08:35:00,08:35:00,1198,11,2164,,0,0,0
319552:428230:430191,08:36:00,08:36:00,1200,12,2419,,0,0,0
319552:428230:430191,08:36:00,08:36:00,1201,13,2671,,0,0,0
319552:428230:430191,08:39:00,08:39:00,1000,14,2970,,0,0,1
319552:428230:430191,08:39:00,08:39:00,1002,15,3284,,0,0,0
319552:428230:430191,08:40:00,08:40:00,1003,16,3542,,0,0,0
319552:428230:430191,08:41:00,08:41:00,1004,17,4041,,0,0,0
319552:428230:430191,08:42:00,08:42:00,1005,18,4354,,0,0,0
319552:428230:430191,08:44:00,08:46:00,1006,19,4644,,0,0,1
319552:428230:430191,08:47:00,08:47:00,1007,20,5106,,0,0,0
319552:428230:430191,08:48:00,08:48:00,1008,21,5370,,0,0,0
319552:428230:430191,08:48:00,08:48:00,1009,22,5472,,0,0,0
319552:428230:430191,08:49:00,08:49:00,1010,23,5712,,0,0,0
319552:428230:430191,08:51:00,08:51:00,1011,24,5893,,0,0,1
319552:428230:430191,08:51:00,08:51:00,1012,25,6188,,0,0,0
319552:428230:430191,08:51:00,08:51:00,1013,26,6307,,0,0,0
319552:428230:430191,08:52:00,08:52:00,1014,27,6550,,0,0,0
319552:428230:430191,08:52:00,08:52:00,1015,28,6740,,0,0,0
319552:428230:430191,08:53:00,08:53:00,1831,29,6972,,0,0,0
319552:428230:430191,08:53:00,08:53:00,1828,30,7166,,0,0,0
319552:428230:430191,08:56:00,08:56:00,1019,31,7810,,0,0,1
318663:428231:428701,12:00:00,12:00:00,1269,1,0,,0,0,1
318663:428231:430189,12:00:00,12:00:00,1269,1,0,,0,0,1
318663:428231:428701,12:00:00,12:00:00,1270,2,184,,0,0,0
318663:428231:430189,12:00:00,12:00:00,1270,2,184,,0,0,0
318663:428231:428701,12:01:00,12:01:00,1271,3,341,,0,0,0
318663:428231:430189,12:01:00,12:01:00,1271,3,341,,0,0,0
318663:428231:428701,12:01:00,12:01:00,1272,4,569,,0,0,0
318663:428231:430189,12:01:00,12:01:00,1272,4,569,,0,0,0
318663:428231:428701,12:02:00,12:02:00,1273,5,755,,0,0,0
318663:428231:430189,12:02:00,12:02:00,1273,5,755,,0,0,0
318663:428231:428701,12:03:00,12:03:00,1274,6,984,,0,0,0
318663:428231:430189,12:03:00,12:03:00,1274,6,984,,0,0,0
318663:428231:428701,12:03:00,12:03:00,1275,7,1238,,0,0,0
318663:428231:430189,12:03:00,12:03:00,1275,7,1238,,0,0,0
318663:428231:428701,12:05:00,12:05:00,1276,8,1598,,0,0,0
318663:428231:430189,12:05:00,12:05:00,1276,8,1598,,0,0,0
318663:428231:428701,12:07:00,12:07:00,1277,9,1870,,0,0,1
318663:428231:430189,12:07:00,12:07:00,1277,9,1870,,0,0,1
318663:428231:428701,12:07:00,12:07:00,1278,10,2127,,0,0,0
318663:428231:430189,12:07:00,12:07:00,1278,10,2127,,0,0,0
318663:428231:428701,12:07:00,12:07:00,1279,11,2346,,0,0,0
318663:428231:430189,12:07:00,12:07:00,1279,11,2346,,0,0,0
318663:428231:428701,12:08:00,12:08:00,1281,12,2602,,0,0,0
318663:428231:430189,12:08:00,12:08:00,1281,12,2602,,0,0,0
318663:428231:428701,12:09:00,12:09:00,1282,13,2982,,0,0,0
318663:428231:430189,12:09:00,12:09:00,1282,13,2982,,0,0,0
318663:428231:428701,12:09:00,12:09:00,1283,14,3116,,0,0,0
318663:428231:430189,12:09:00,12:09:00,1283,14,3116,,0,0,0
318663:428231:428701,12:09:00,12:09:00,1284,15,3328,,0,0,0
318663:428231:430189,12:09:00,12:09:00,1284,15,3328,,0,0,0
318663:428231:428701,12:10:00,12:10:00,1285,16,3664,,0,0,0
318663:428231:430189,12:10:00,12:10:00,1285,16,3664,,0,0,0
318663:428231:428701,12:11:00,12:11:00,1286,17,3979,,0,0,0
318663:428231:430189,12:11:00,12:11:00,1286,17,3979,,0,0,0
318663:428231:428701,12:12:00,12:12:00,1287,18,4571,,0,0,0
318663:428231:430189,12:12:00,12:12:00,1287,18,4571,,0,0,0
318663:428231:428701,12:14:00,12:14:00,1231,19,5006,,0,0,1
318663:428231:430189,12:14:00,12:14:00,1231,19,5006,,0,0,1
318792:428232:428709,09:50:00,09:50:00,1121,1,0,,0,0,1
318792:428232:428709,09:50:00,09:50:00,1189,2,385,,0,0,0
318792:428232:428709,09:51:00,09:51:00,1190,3,576,,0,0,0
318792:428232:428709,09:51:00,09:51:00,1191,4,703,,0,0,0
318792:428232:428709,09:51:00,09:51:00,1192,5,849,,0,0,0
318792:428232:428709,09:52:00,09:52:00,1193,6,1094,,0,0,0
318792:428232:428709,09:52:00,09:52:00,1194,7,1241,,0,0,0
318792:428232:428709,09:52:00,09:52:00,1195,8,1434,,0,0,0
318792:428232:428709,09:53:00,09:53:00,1196,9,1704,,0,0,0
318792:428232:428709,09:53:00,09:53:00,1197,10,1895,,0,0,0
318792:428232:428709,09:54:00,09:54:00,1198,11,2164,,0,0,0
318792:428232:428709,09:54:00,09:54:00,1200,12,2419,,0,0,0
318792:428232:428709,09:55:00,09:55:00,1201,13,2671,,0,0,0
318792:428232:428709,09:57:00,09:57:00,1000,14,2970,,0,0,1
318792:428232:428709,09:57:00,09:57:00,1002,15,3284,,0,0,0
318792:428232:428709,09:58:00,09:58:00,1003,16,3542,,0,0,0
318792:428232:428709,09:59:00,09:59:00,1004,17,4041,,0,0,0
318792:428232:428709,10:00:00,10:00:00,1005,18,4354,,0,0,0
318792:428232:428709,10:02:00,10:02:00,1006,19,4644,,0,0,1
318792:428232:428709,10:02:00,10:02:00,1007,20,5106,,0,0,0
318792:428232:428709,10:03:00,10:03:00,1008,21,5370,,0,0,0
318792:428232:428709,10:03:00,10:03:00,1009,22,5472,,0,0,0
318792:428232:428709,10:04:00,10:04:00,1010,23,5712,,0,0,0
318792:428232:428709,10:05:00,10:05:00,1011,24,5893,,0,0,1
318792:428232:428709,10:05:00,10:05:00,1012,25,6188,,0,0,0
318792:428232:428709,10:05:00,10:05:00,1013,26,6307,,0,0,0
318792:428232:428709,10:06:00,10:06:00,1014,27,6550,,0,0,0
318792:428232:428709,10:06:00,10:06:00,1015,28,6740,,0,0,0
318792:428232:428709,10:06:00,10:06:00,1831,29,6972,,0,0,0
318792:428232:428709,10:07:00,10:07:00,1828,30,7166,,0,0,0
318792:428232:428709,10:09:00,10:09:00,1019,31,7810,,0,0,1
320850:428233:430163,17:30:00,17:30:00,1121,1,0,,0,0,1
320850:428233:430163,17:30:00,17:30:00,1202,2,372,,0,0,0
320850:428233:430163,17:31:00,17:31:00,1357,3,836,,0,0,0
320850:428233:430163,17:32:00,17:32:00,1358,4,1125,,0,0,0
320850:428233:430163,17:33:00,17:33:00,1359,5,1389,,0,0,0
320850:428233:430163,17:33:00,17:33:00,1360,6,1715,,0,0,0
320850:428233:430163,17:34:00,17:34:00,1361,7,1977,,0,0,0
320850:428233:430163,17:34:00,17:34:00,1362,8,2109,,0,0,0
320850:428233:430163,17:35:00,17:35:00,1363,9,2238,,0,0,0
320850:428233:430163,17:35:00,17:35:00,1364,10,2376,,0,0,0
320850:428233:430163,17:36:00,17:36:00,1367,11,2774,,0,0,0
320850:428233:430163,17:36:00,17:36:00,1368,12,2966,,0,0,0
320850:428233:430163,17:36:00,17:36:00,1369,13,3089,,0,0,0
320850:428233:430163,17:39:00,17:39:00,1371,14,3393,,0,0,1
320850:428233:430163,17:41:00,17:41:00,1372,15,4064,,0,0,1
320850:428233:430163,17:41:00,17:41:00,1374,16,4402,,0,0,0
320850:428233:430163,17:42:00,17:42:00,1375,17,4654,,0,0,0
320850:428233:430163,17:42:00,17:42:00,1376,18,4915,,0,0,0
320850:428233:430163,17:43:00,17:43:00,1377,19,5048,,0,0,0
320850:428233:430163,17:43:00,17:43:00,1378,20,5243,,0,0,0
320850:428233:430163,17:44:00,17:44:00,1379,21,5472,,0,0,0
320850:428233:430163,17:44:00,17:44:00,1380,22,5739,,0,0,0
320850:428233:430163,17:45:00,17:45:00,1381,23,6053,,0,0,0
320850:428233:430163,17:45:00,17:45:00,1382,24,6211,,0,0,0
320850:428233:430163,17:46:00,17:46:00,1383,25,6453,,0,0,0
320850:428233:430163,17:46:00,17:46:00,1384,26,6661,,0,0,0
320850:428233:430163,17:47:00,17:47:00,1385,27,6792,,0,0,0
320850:428233:430163,17:47:00,17:47:00,1386,28,6936,,0,0,0
320850:428233:430163,17:47:00,17:47:00,1387,29,7054,,0,0,0
320850:428233:430163,17:48:00,17:48:00,1388,30,7210,,0,0,0
320850:428233:430163,17:48:00,17:48:00,1389,31,7361,,0,0,0
320850:428233:430163,17:50:00,17:50:00,1390,32,7421,,0,0,1
321220:428234:429006,17:00:00,17:00:00,1121,1,0,,0,0,1
321220:428234:429006,17:00:00,17:00:00,1122,2,359,,0,0,0
321220:428234:429006,17:02:00,17:02:00,1123,3,818,,0,0,0
321220:428234:429006,17:02:00,17:02:00,1124,4,949,,0,0,0
321220:428234:429006,17:02:00,17:02:00,1125,5,1193,,0,0,0
321220:428234:429006,17:03:00,17:03:00,1126,6,1406,,0,0,0
321220:428234:429006,17:03:00,17:03:00,1127,7,1571,,0,0,0
321220:428234:429006,17:04:00,17:04:00,1128,8,1856,,0,0,0
321220:428234:429006,17:05:00,17:05:00,1130,9,2195,,0,0,0
321220:428234:429006,17:06:00,17:06:00,1131,10,2526,,0,0,0
321220:428234:429006,17:08:00,17:08:00,1132,11,2777,,0,0,1
321220:428234:429006,17:08:00,17:08:00,1133,12,2870,,0,0,0
321220:428234:429006,17:08:00,17:08:00,1135,13,3187,,0,0,0
321220:428234:429006,17:09:00,17:09:00,1136,14,3503,,0,0,0
321220:428234:429006,17:09:00,17:09:00,1137,15,3764,,0,0,0
321220:428234:429006,17:10:00,17:10:00,1138,16,4310,,0,0,0
321220:428234:429006,17:11:00,17:11:00,1139,17,4713,,0,0,0
321220:428234:429006,17:11:00,17:11:00,1140,18,4982,,0,0,0
321220:428234:429006,17:11:00,17:11:00,1141,19,5131,,0,0,0
321220:428234:429006,17:12:00,17:12:00,1142,20,5357,,0,0,0
321220:428234:429006,17:12:00,17:12:00,1143,21,5566,,0,0,0
321220:428234:429006,17:12:00,17:12:00,1144,22,5788,,0,0,0
321220:428234:429006,17:13:00,17:13:00,1146,23,6195,,0,0,0
321220:428234:429006,17:13:00,17:13:00,1147,24,6443,,0,0,0
321220:428234:429006,17:14:00,17:14:00,1148,25,6675,,0,0,0
321220:428234:429006,17:16:00,17:16:00,1150,26,6941,,0,0,1
322015:428235:428754,12:19:00,12:19:00,1150,1,0,,0,0,1
322015:428235:428754,12:19:00,12:19:00,1152,2,379,,0,0,0
322015:428235:428754,12:20:00,12:20:00,1153,3,705,,0,0,0
322015:428235:428754,12:20:00,12:20:00,1154,4,904,,0,0,0
322015:428235:428754,12:20:00,12:20:00,1155,5,1135,,0,0,0
322015:428235:428754,12:21:00,12:21:00,1157,6,1397,,0,0,0
322015:428235:428754,12:21:00,12:21:00,1158,7,1558,,0,0,0
322015:428235:428754,12:22:00,12:22:00,1159,8,1770,,0,0,0
322015:428235:428754,12:22:00,12:22:00,1160,9,2049,,0,0,0
322015:428235:428754,12:22:00,12:22:00,1161,10,2204,,0,0,0
322015:428235:428754,12:23:00,12:23:00,1162,11,2387,,0,0,0
322015:428235:428754,12:23:00,12:23:00,1163,12,2597,,0,0,0
322015:428235:428754,12:23:00,12:23:00,1165,13,2793,,0,0,0
322015:428235:428754,12:24:00,12:24:00,1166,14,2962,,0,0,0
322015:428235:428754,12:24:00,12:24:00,1167,15,3098,,0,0,0
322015:428235:428754,12:24:00,12:24:00,1168,16,3272,,0,0,0
322015:428235:428754,12:24:00,12:24:00,1169,17,3396,,0,0,0
322015:428235:428754,12:25:00,12:25:00,1170,18,3534,,0,0,0
322015:428235:428754,12:25:00,12:25:00,1171,19,3820,,0,0,0
322015:428235:428754,12:26:00,12:26:00,1172,20,4479,,0,0,0
322015:428235:428754,12:27:00,12:27:00,1173,21,4616,,0,0,0
322015:428235:428754,12:27:00,12:27:00,1174,22,4772,,0,0,0
322015:428235:428754,12:27:00,12:27:00,1863,23,5045,,0,0,0
322015:428235:428754,12:28:00,12:28:00,1128,24,5323,,0,0,0
322015:428235:428754,12:28:00,12:28:00,1130,25,5662,,0,0,0
322015:428235:428754,12:29:00,12:29:00,1131,26,5993,,0,0,0
322015:428235:428754,12:29:00,12:29:00,1132,27,6244,,0,0,0
322015:428235:428754,12:32:00,12:32:00,1133,28,6337,,0,0,1
322015:428235:428754,12:32:00,12:32:00,1345,29,6665,,0,0,0
322015:428235:428754,12:34:00,12:34:00,1180,30,7237,,0,0,0
322015:428235:428754,12:34:00,12:34:00,1181,31,7399,,0,0,0
322015:428235:428754,12:35:00,12:35:00,1182,32,7632,,0,0,0
322015:428235:428754,12:35:00,12:35:00,1183,33,7863,,0,0,0
322015:428235:428754,12:36:00,12:36:00,1184,34,8007,,0,0,0
322015:428235:428754,12:36:00,12:36:00,1185,35,8206,,0,0,0
322015:428235:428754,12:37:00,12:37:00,1186,36,8446,,0,0,0
322015:428235:428754,12:37:00,12:37:00,1187,37,8713,,0,0,0
322015:428235:428754,12:40:00,12:40:00,1121,38,9099,,0,0,1
319745:428236:428997,11:07:00,11:07:00,1418,1,0,,0,0,1
319745:428236:430186,11:07:00,11:07:00,1418,1,0,,0,0,1
319745:428236:428997,11:07:00,11:07:00,1419,2,309,,0,0,0
319745:428236:430186,11:07:00,11:07:00,1419,2,309,,0,0,0
319745:428236:428997,11:08:00,11:08:00,1420,3,658,,0,0,0
319745:428236:430186,11:08:00,11:08:00,1420,3,658,,0,0,0
319745:428236:428997,11:08:00,11:08:00,1421,4,839,,0,0,0
319745:428236:430186,11:08:00,11:08:00,1421,4,839,,0,0,0
319745:428236:428997,11:09:00,11:09:00,1422,5,1253,,0,0,0
319745:428236:430186,11:09:00,11:09:00,1422,5,1253,,0,0,0
319745:428236:428997,11:10:00,11:10:00,1423,6,1502,,0,0,1
319745:428236:430186,11:10:00,11:10:00,1423,6,1502,,0,0,1
319745:428236:428997,11:11:00,11:11:00,1425,7,2063,,0,0,0
319745:428236:430186,11:11:00,11:11:00,1425,7,2063,,0,0,0
319745:428236:428997,11:12:00,11:12:00,1426,8,2213,,0,0,1
319745:428236:430186,11:12:00,11:12:00,1426,8,2213,,0,0,1
319745:428236:428997,11:12:00,11:12:00,1428,9,2504,,0,0,0
319745:428236:430186,11:12:00,11:12:00,1428,9,2504,,0,0,0
319745:428236:428997,11:13:00,11:13:00,1429,10,2662,,0,0,0
319745:428236:430186,11:13:00,11:13:00,1429,10,2662,,0,0,0
319745:428236:428997,11:13:00,11:13:00,1430,11,2857,,0,0,0
319745:428236:430186,11:13:00,11:13:00,1430,11,2857,,0,0,0
319745:428236:428997,11:16:00,11:16:00,1365,12,3413,,0,0,1
319745:428236:430186,11:16:00,11:16:00,1365,12,3413,,0,0,1
319745:428236:428997,11:16:00,11:16:00,1366,13,3784,,0,0,0
319745:428236:430186,11:16:00,11:16:00,1366,13,3784,,0,0,0
319745:428236:428997,11:18:00,11:18:00,1431,14,4389,,0,0,0
319745:428236:430186,11:18:00,11:18:00,1431,14,4389,,0,0,0
319745:428236:428997,11:18:00,11:18:00,1432,15,4526,,0,0,0
319745:428236:430186,11:18:00,11:18:00,1432,15,4526,,0,0,0
319745:428236:428997,11:18:00,11:18:00,1433,16,4650,,0,0,0
319745:428236:430186,11:18:00,11:18:00,1433,16,4650,,0,0,0
319745:428236:428997,11:19:00,11:19:00,1434,17,4830,,0,0,0
319745:428236:430186,11:19:00,11:19:00,1434,17,4830,,0,0,0
319745:428236:428997,11:19:00,11:19:00,1435,18,5079,,0,0,0
319745:428236:430186,11:19:00,11:19:00,1435,18,5079,,0,0,0
319745:428236:428997,11:20:00,11:20:00,1436,19,5320,,0,0,0
319745:428236:430186,11:20:00,11:20:00,1436,19,5320,,0,0,0
319745:428236:428997,11:21:00,11:21:00,1437,20,5635,,0,0,0
319745:428236:430186,11:21:00,11:21:00,1437,20,5635,,0,0,0
319745:428236:428997,11:21:00,11:21:00,1438,21,5958,,0,0,0
319745:428236:430186,11:21:00,11:21:00,1438,21,5958,,0,0,0
319745:428236:428997,11:22:00,11:22:00,1818,22,6369,,0,0,0
319745:428236:430186,11:22:00,11:22:00,1818,22,6369,,0,0,0
319745:428236:428997,11:25:00,11:25:00,1121,23,6700,,0,0,1
319745:428236:430186,11:25:00,11:25:00,1121,23,6700,,0,0,1
319006:428237:428739,16:49:00,16:49:00,1150,1,0,,0,0,1
319006:428237:428739,16:49:00,16:49:00,1152,2,379,,0,0,0
319006:428237:428739,16:50:00,16:50:00,1153,3,705,,0,0,0
319006:428237:428739,16:50:00,16:50:00,1154,4,904,,0,0,0
319006:428237:428739,16:50:00,16:50:00,1155,5,1135,,0,0,0
319006:428237:428739,16:51:00,16:51:00,1157,6,1397,,0,0,0
319006:428237:428739,16:51:00,16:51:00,1158,7,1558,,0,0,0
319006:428237:428739,16:52:00,16:52:00,1159,8,1770,,0,0,0
319006:428237:428739,16:52:00,16:52:00,1160,9,2049,,0,0,0
319006:428237:428739,16:52:00,16:52:00,1161,10,2204,,0,0,0
